symbol,fiscal_period_end,error,total_revenue,gross_profit,operating_income,net_income,ebitda,research_development,selling_general_admin,operating_cash_flow,capital_expenditure,free_cash_flow,total_assets,total_debt,stockholders_equity,cash,current_assets,current_liabilities,prior_revenue,prior_revenue_growth_yoy,revenue_growth_yoy,revenue_growth_accel,gross_margin,operating_margin,net_margin,ebitda_margin,cfo_margin,fcf_margin,capex_to_revenue,rd_to_revenue,sga_to_revenue,debt_to_assets,debt_to_equity,cash_to_assets,current_ratio,asset_turnover,availability_date,current_market_cap,market_cap_bucket,trade_date,trade_close,reporting_lag_days,fwd_3m_return,fwd_3m_return_end_date,fwd_6m_return,fwd_6m_return_end_date,fwd_12m_return,fwd_12m_return_end_date
AMZN,2023-12-31,,574785000000.0,270046000000.0,36852000000.0,30425000000.0,89402000000.0,,56186000000.0,84946000000.0,-52729000000.0,32217000000.0,527854000000.0,135611000000.0,201875000000.0,73387000000.0,172351000000.0,164917000000.0,513983000000.0,,0.1182957412988368,,0.46982088955000567,0.0641144079960333,0.05293283575597832,0.15553989752690137,0.14778743356211452,0.0560505232391242,0.09173691032299033,0.0,0.0977513331071618,0.25691005467420913,0.6717572755417957,0.139028973920819,1.0450772206625152,1.0889090543976174,2024-03-30,2841383010304.0,large_cap,2024-04-01,180.97000122070312,90,0.08968334872112682,2024-07-01,0.029618171930135162,2024-09-30,0.08310765974848344,2025-04-02
ANET,2023-12-31,,5860200000.0,3630300000.0,2257300000.0,2087300000.0,2327900000.0,854900000.0,518100000.0,2034000000.0,-34400000.0,1999600000.0,9956635000.0,,7219059000.0,1938606000.0,8400064000.0,1919435000.0,4381310000.0,,0.33754516343285457,,0.6194839766560868,0.38519163168492543,0.35618238285382753,0.3972390020818402,0.3470871301320774,0.34121702330978465,0.005870106822292755,0.14588239309238593,0.08840995187877547,,,0.19470493796347862,4.3763211570071405,0.5885723439696243,2024-03-30,178764283904.0,large_cap,2024-04-01,74.9375,90,0.1899917004404712,2024-07-01,0.28046708031432455,2024-09-30,0.06969145837677226,2025-04-02
AON,2023-12-31,,13376000000.0,6474000000.0,3920000000.0,2564000000.0,3909000000.0,,1764000000.0,3435000000.0,-252000000.0,3183000000.0,33959000000.0,12032000000.0,-826000000.0,778000000.0,21704000000.0,21651000000.0,12479000000.0,,0.07188075967625607,,0.4840011961722488,0.2930622009569378,0.1916866028708134,0.29223983253588515,0.2568032296650718,0.23796351674641147,0.018839712918660288,0.0,0.131877990430622,0.35430960864571986,14.566585956416464,0.022909979681380487,1.0024479238834234,0.3938867457816779,2024-03-30,67750879232.0,large_cap,2024-04-01,324.69659423828125,90,-0.10738625245285138,2024-07-01,0.054452878090630374,2024-09-30,0.21138658780197628,2025-04-02
APH,2023-12-31,,12554700000.0,4084100000.0,2594200000.0,1928000000.0,3000700000.0,,1489900000.0,2528700000.0,-372800000.0,2155900000.0,16526400000.0,4337300000.0,8346500000.0,1475000000.0,6835300000.0,3152700000.0,12623000000.0,,-0.005410758139903327,,0.3253044676495655,0.206631779333636,0.1535679864911149,0.2390100918381164,0.20141460966809244,0.17172055086939553,0.029694058798696903,0.0,0.11867268831592949,0.26244675186368477,0.5196549451866052,0.08925113757382128,2.168078155232023,0.7596754284054603,2024-03-30,153779306496.0,large_cap,2024-04-01,56.1178092956543,90,0.1859280031394308,2024-07-01,0.14746956807063483,2024-09-30,0.2014493696428925,2025-04-02
AXP,2023-12-31,,60515000000.0,,,8374000000.0,,,13280000000.0,18559000000.0,-1563000000.0,16996000000.0,261108000000.0,49159000000.0,28057000000.0,46530000000.0,,,52862000000.0,,0.1447731830048049,,,,0.13837891431876395,,0.3066842931504586,0.28085598611914403,0.02582830703131455,0.0,0.2194497232091217,0.18827075386430137,1.7521117724631998,0.17820212325934096,,0.23176233589166167,2024-03-30,213895708672.0,large_cap,2024-04-01,222.0419158935547,90,0.03042227461611291,2024-07-01,0.19876352922492635,2024-09-30,0.22271255689783875,2025-04-02
BA,2023-12-31,,77794000000.0,7724000000.0,-821000000.0,-2222000000.0,2315000000.0,3377000000.0,5168000000.0,5960000000.0,-1527000000.0,4433000000.0,137012000000.0,52603000000.0,-17233000000.0,12691000000.0,109275000000.0,95827000000.0,66608000000.0,,0.16793778525102088,,0.09928786281718384,-0.010553513124405481,-0.028562614083348332,0.029758079029231044,0.0766125922307633,0.056983829087076124,0.019628763143687174,0.04340951744350464,0.06643185849808468,0.3839298747554959,3.05245749434225,0.0926269231892097,1.14033623091613,0.5677896826555339,2024-03-30,173812793344.0,large_cap,2024-04-01,189.5,90,-0.014775741697930389,2024-07-01,-0.19767813569323056,2024-09-30,-0.11050133214462399,2025-04-02
BAC,2023-12-31,,102769000000.0,,,26305000000.0,,,49815000000.0,44982000000.0,,44982000000.0,3180151000000.0,334302000000.0,291646000000.0,341419000000.0,,,94950000000.0,,0.08234860452869941,,,,0.25596240111317614,,0.43770008465587873,0.43770008465587873,,0.0,0.48472788486800494,0.10512142347957691,1.146259506387881,0.10735936752688788,,0.03231576110694115,2024-03-30,353197326336.0,large_cap,2024-04-01,35.81013107299805,90,0.07285043767658617,2024-07-01,0.07093840889676617,2024-09-30,0.1429560290904488,2025-04-02
BL,2023-12-31,,589996000.0,443203000.0,25312000.0,52833000.0,116506000.0,103207000.0,314684000.0,126613000.0,-27597000.0,99016000.0,2100765000.0,1410469000.0,260881000.0,271117000.0,1407324000.0,642565000.0,522938000.0,,0.12823317486967856,,0.7511966182821579,0.04290198577617475,0.08954806473264225,0.1974691353839687,0.21459975999837286,0.16782486660926516,0.04677489338910772,0.17492830459867525,0.5333663279073079,0.6714073206665191,5.406560845749595,0.12905631995963376,2.1901659754266105,0.28084816721527633,2024-03-30,1598509952.0,low_cap,2024-04-01,64.0,90,-0.24921876192092896,2024-07-01,-0.13843750953674316,2024-09-30,-0.22750002145767212,2025-04-02
BLK,2023-12-31,,17859000000.0,8582000000.0,6339000000.0,5502000000.0,7874000000.0,,2092000000.0,4165000000.0,-344000000.0,3821000000.0,123211000000.0,9702000000.0,39347000000.0,8736000000.0,19378000000.0,1240000000.0,17873000000.0,,-0.0007833044256699839,,0.4805420236295425,0.35494708550310766,0.30807995968419283,0.44089814659275434,0.2332157455624615,0.21395374881012375,0.019261996752337758,0.0,0.11713981745898426,0.07874296937773413,0.2465753424657534,0.07090276030549221,15.62741935483871,0.1449464739349571,2024-03-30,167947649024.0,large_cap,2024-04-01,791.77001953125,90,-0.04758494213851605,2024-07-01,0.1628712123314493,2024-09-30,0.19026715262296134,2025-04-02
BMY,2023-12-31,,45006000000.0,34313000000.0,8195000000.0,8025000000.0,19366000000.0,9299000000.0,7772000000.0,13860000000.0,-1209000000.0,12651000000.0,95159000000.0,41464000000.0,29430000000.0,11464000000.0,31770000000.0,22262000000.0,46159000000.0,,-0.024978877358694973,,0.7624094565169088,0.1820868328667289,0.17830955872550328,0.4302981824645603,0.3079589388081589,0.2810958538861485,0.026863084922010397,0.20661689552504112,0.1726880860329734,0.4357338769848359,1.4089024804621135,0.12047205203921857,1.4270954990566884,0.4729557897834151,2024-03-30,116398063616.0,large_cap,2024-04-01,47.55073928833008,90,-0.21154136964836578,2024-07-01,0.002787934769450162,2024-09-30,0.18094829412679725,2025-04-02
BROS,2023-12-31,,965776000.0,251296000.0,46222000.0,1718000.0,118375000.0,,203425000.0,139915000.0,-228457000.0,-88542000.0,1764010000.0,676581000.0,364345000.0,133545000.0,205259000.0,138116000.0,739012000.0,,0.3068475207439121,,0.2602011232418283,0.047859959245208,0.0017788804029091631,0.12256982985702689,0.144873138284654,-0.09167964414108448,0.23655278242573846,0.0,0.21063372873212835,0.38354714542434565,1.8569789622473205,0.07570535314425655,1.4861348431753019,0.547488959813153,2024-03-30,8910600192.0,low_cap,2024-04-01,32.939998626708984,90,0.2704918099233784,2024-07-01,-0.027625983161828294,2024-09-30,0.901943052149369,2025-04-02
BSX,2023-12-31,,14240000000.0,9895000000.0,2417000000.0,1593000000.0,3446000000.0,1414000000.0,5190000000.0,2503000000.0,-800000000.0,1703000000.0,35136000000.0,9492000000.0,19281000000.0,865000000.0,6514000000.0,4933000000.0,12682000000.0,,0.12285128528623246,,0.694873595505618,0.16973314606741574,0.11186797752808988,0.24199438202247192,0.17577247191011236,0.11959269662921349,0.056179775280898875,0.09929775280898877,0.36446629213483145,0.2701502732240437,0.4922981173175665,0.024618624772313295,1.3204946280154064,0.40528233151183973,2024-03-30,78301192192.0,large_cap,2024-04-01,68.0999984741211,90,0.12202651063415515,2024-07-01,0.23054339103403843,2024-09-30,0.46916307332632545,2025-04-02
BX,2023-12-31,,7006649000.0,,,1390880000.0,,,1236292000.0,4056906000.0,-224231000.0,3832675000.0,40287530000.0,12293882000.0,6816798000.0,2955866000.0,,,7132632000.0,,-0.01766290480148147,,,,0.19850858805685856,,0.5790080250915951,0.5470054229917897,0.03200260209980548,0.0,0.17644554479609298,0.30515353013699276,1.8034687253458295,0.07336925346378892,,0.17391607278976895,2024-03-30,144092463104.0,large_cap,2024-04-01,122.30782318115234,90,-0.06084118456770138,2024-07-01,0.18341394627740248,2024-09-30,0.1568135772828505,2025-04-02
C,2023-12-31,,78090000000.0,,,9228000000.0,,,30712000000.0,-73416000000.0,-6583000000.0,-79999000000.0,2411834000000.0,324076000000.0,205453000000.0,260932000000.0,,,74480000000.0,,0.04846938775510212,,,,0.11817134076066077,,-0.9401459854014599,-1.0244461518760404,0.0843001664745806,0.0,0.3932897938276348,0.13436911495567275,1.5773729271414874,0.10818820864122489,,0.03237785021688889,2024-03-30,210502303744.0,large_cap,2024-04-01,59.50568389892578,90,0.008210303468324742,2024-07-01,0.004591559310825,2024-09-30,0.16984640995629352,2025-04-02
CAT,2023-12-31,,67060000000.0,23263000000.0,12966000000.0,10335000000.0,15705000000.0,2108000000.0,6371000000.0,12885000000.0,-3092000000.0,9793000000.0,87476000000.0,37878000000.0,19494000000.0,6978000000.0,46949000000.0,34728000000.0,59427000000.0,,0.1284433001834182,,0.346898300029824,0.19334923948702654,0.1541157172681181,0.2341932597673725,0.1921413659409484,0.14603340292275574,0.046107963018192664,0.03143453623620638,0.09500447360572621,0.4330101970826284,1.943059402893198,0.07977045132379167,1.3519062428011979,0.7666102702455531,2024-03-30,409148456960.0,large_cap,2024-04-01,352.8075866699219,90,-0.09199000864905615,2024-07-01,0.08358816721923801,2024-09-30,-0.06609032818579408,2025-04-02
CB,2023-12-31,,49826000000.0,,,9028000000.0,,,4007000000.0,12632000000.0,,12632000000.0,230682000000.0,14495000000.0,59507000000.0,2449000000.0,,,43055000000.0,,0.15726396469631876,,,,0.18119054308995303,,0.2535222574559467,0.2535222574559467,,0.0,0.08041986111668607,0.0628354184548426,0.24358478834422842,0.01061634631223936,,0.21599431251679801,2024-03-30,125724844032.0,large_cap,2024-04-01,252.45533752441406,90,-0.006588732137787656,2024-07-01,0.1278400799085495,2024-09-30,0.18692035431071785,2025-04-02
CDNS,2023-12-31,,4089986000.0,3654945000.0,1262238000.0,1041144000.0,1463854000.0,1441796000.0,932749000.0,1349176000.0,-102503000.0,1246673000.0,5669491000.0,764414000.0,3404271000.0,1008152000.0,1976217000.0,1590867000.0,3561718000.0,,0.1483183115563893,,0.8936326432413216,0.3086167043114573,0.25455930655997355,0.35791173857318825,0.3298730117902604,0.30481106781294603,0.025061943977314347,0.3525185660782213,0.22805677085447237,0.1348293876822452,0.22454557818693047,0.177820548617151,1.2422264086186965,0.7214026797114591,2024-03-30,95774343168.0,large_cap,2024-04-01,312.1300048828125,90,-0.0038765624456142955,2024-07-01,-0.13167592176518372,2024-09-30,-0.15118701087107433,2025-04-02
CELH,2023-12-31,,1318014000.0,633139000.0,266366000.0,226801000.0,294975000.0,,366773000.0,141218000.0,-17433000.0,123785000.0,1536396000.0,2187000.0,1088528000.0,755981000.0,1204904000.0,276613000.0,653604000.0,,1.0165329465547948,,0.4803735013436883,0.20209648759421373,0.1720778383234169,0.22380263032107398,0.10714453715969634,0.09391781877885971,0.013226718380836623,0.0,0.2782770137494746,0.001423461138925121,0.0020091352725883026,0.4920482740126894,4.355919642243857,0.857860863996001,2024-03-30,7710112768.0,low_cap,2024-04-01,82.52999877929688,90,-0.2991639281703541,2024-07-01,-0.6200169505125644,2024-09-30,-0.5547073725485265,2025-04-02
CI,2023-12-31,,195187000000.0,,,5164000000.0,9994000000.0,,14822000000.0,11813000000.0,-1573000000.0,10240000000.0,152761000000.0,30930000000.0,46223000000.0,7822000000.0,37351000000.0,48716000000.0,180031000000.0,,0.08418550138587233,,,,0.026456680004303564,0.05120218047308479,0.060521448662052287,0.052462510310625196,0.008058938351427092,0.0,0.07593743435782097,0.2024731443234857,0.6691473941544253,0.05120416860324298,0.7667090894162082,1.2777279541244166,2024-03-30,75463155712.0,large_cap,2024-04-01,350.51336669921875,90,-0.10016175005585248,2024-07-01,-0.040859781037544174,2024-09-30,-0.07266789730673706,2025-04-02
CL,2023-12-31,,19457000000.0,11326000000.0,4085000000.0,2300000000.0,4246000000.0,,7151000000.0,3745000000.0,-705000000.0,3040000000.0,16393000000.0,9064000000.0,609000000.0,966000000.0,5279000000.0,4741000000.0,17967000000.0,,0.08292981577336223,,0.582104127049391,0.20995014647684637,0.1182093847972452,0.21822480341265355,0.19247571568073188,0.1562419694711415,0.03623374620959038,0.0,0.36752839595004366,0.5529189288110778,14.883415435139574,0.05892759104495821,1.1134781691626239,1.1869090465442567,2024-03-30,70520684544.0,large_cap,2024-04-01,84.54302215576172,90,0.07898171528539755,2024-07-01,0.1783600059307533,2024-09-30,0.0732560837373275,2025-04-02
CME,2023-12-31,,5578900000.0,4750300000.0,3435700000.0,3226200000.0,4665600000.0,,144400000.0,3453800000.0,-76400000.0,3377400000.0,129706100000.0,3425400000.0,26737900000.0,2912000000.0,94890200000.0,93416900000.0,5019400000.0,,0.11146750607642342,,0.8514760974385631,0.615838247683235,0.5782860420513004,0.8362938930613562,0.6190826148523902,0.6053881589560666,0.013694455896323648,0.0,0.0258832386312714,0.02640893527752357,0.12811028540012492,0.0224507559783233,1.0157712362538256,0.04301185526355353,2024-03-30,108294709248.0,large_cap,2024-04-01,195.1698455810547,90,-0.0726241377393535,2024-07-01,0.05216505399138782,2024-09-30,0.29559394592190813,2025-04-02
CMG,2023-12-31,,9871649000.0,2586092000.0,1633114000.0,1228737000.0,1952508000.0,,633584000.0,1783477000.0,-560731000.0,1222746000.0,8044362000.0,4051625000.0,3062207000.0,560609000.0,1620713000.0,1030625000.0,8634652000.0,,0.1432596241284536,,0.2619716320951039,0.16543477184004415,0.12447130160320732,0.19778944733549583,0.18066657353801782,0.12386441211594942,0.05680216142206839,0.0,0.06418218475960805,0.5036602032578842,1.3231061779951518,0.06968967831134402,1.5725535476046089,1.2271512644508042,2024-03-30,41881264128.0,mid_cap,2024-04-01,57.540000915527344,90,0.07420925251691113,2024-07-01,0.0013903026604893398,2024-09-30,-0.09593327024564025,2025-04-02
COIN,2023-12-31,,3108383000.0,1972833000.0,-53743000.0,94871000.0,145563000.0,1324541000.0,691775000.0,673376000.0,-63202000.0,673376000.0,14753901000.0,2983778000.0,6281649000.0,5139351000.0,11356794000.0,5485079000.0,3194208000.0,,-0.02686894529097672,,0.6346814404788599,-0.017289696926022308,0.030521013658870222,0.046829171308683644,0.21663224898604838,0.21663224898604838,0.02033275822187935,0.4261189821202857,0.22255140373628346,0.2022365474731056,0.47499916025234773,0.34833844960732757,2.0704886839369134,0.2106821104465863,2024-03-30,51488137216.0,large_cap,2024-04-01,252.11000061035156,90,-0.07433265418981794,2024-07-01,-0.29328468629724913,2024-09-30,-0.27432471339762354,2025-04-02
COP,2023-12-31,,56141000000.0,18203000000.0,15026000000.0,10957000000.0,25783000000.0,,705000000.0,19965000000.0,-11248000000.0,8717000000.0,95924000000.0,18937000000.0,49279000000.0,5635000000.0,14330000000.0,10005000000.0,78494000000.0,,-0.28477335847325913,,0.3242371885075079,0.2676475303254306,0.19516930585490105,0.4592543773712616,0.35562245061541475,0.15526976719331684,0.20035268342209794,0.0,0.01255766730197182,0.19741670489137234,0.38428133687777755,0.05874442266794545,1.4322838580709645,0.5852654184562779,2024-03-30,149131378688.0,large_cap,2024-04-01,120.01913452148438,90,-0.10563005319128649,2024-07-01,-0.1706856359116321,2024-09-30,-0.15155638990873388,2025-04-02
CROX,2023-12-31,,3962347000.0,2210010000.0,1046070000.0,792566000.0,1091927000.0,,1151064000.0,930444000.0,-115625000.0,814819000.0,4643834000.0,1996360000.0,1453923000.0,149288000.0,910704000.0,698296000.0,3554985000.0,,0.11458895044564188,,0.5577527662266833,0.264002622688018,0.20002437949023646,0.2755758140314314,0.23482143285280163,0.2056404953932606,0.029180937459541024,0.0,0.29050055434317085,0.42989478090732786,1.3730850946026716,0.03214757461184013,1.3041804621535853,0.8532490610129475,2024-03-30,4717535232.0,low_cap,2024-04-01,145.75,90,0.013722126929674117,2024-07-01,-0.006449416407590003,2024-09-30,-0.2347169748505843,2025-04-02
CSX,2023-12-31,,14657000000.0,5499000000.0,5528000000.0,3668000000.0,7245000000.0,,-29000000.0,5514000000.0,-2257000000.0,3257000000.0,42212000000.0,19024000000.0,11980000000.0,1353000000.0,3359000000.0,3223000000.0,14853000000.0,,-0.013195987342624393,,0.3751790953128198,0.3771576721020673,0.2502558504468855,0.49430306338268404,0.3762024971003616,0.22221464146824044,0.15398785563212117,0.0,-0.0019785767892474587,0.450677532455226,1.5879799666110184,0.032052496920307025,1.0421967111386907,0.3472235383303326,2024-03-30,84842618880.0,large_cap,2024-04-01,35.706581115722656,90,-0.08342914613751362,2024-07-01,-0.05443605982992361,2024-09-30,-0.1795923855155398,2025-04-02
CVX,2023-12-31,,196913000000.0,60391000000.0,26229000000.0,21369000000.0,47815000000.0,,4141000000.0,35609000000.0,-15829000000.0,19780000000.0,261632000000.0,20836000000.0,160957000000.0,8178000000.0,41128000000.0,32258000000.0,235717000000.0,,-0.16462113466572204,,0.3066887407129037,0.1332009567677096,0.10852000629719724,0.24282297258180008,0.18083620685277255,0.1004504527380112,0.08038575411476134,0.0,0.02102959174864026,0.07963857632093933,0.12945072286387047,0.03125764432485323,1.2749705499411,0.7526334699119374,2024-03-30,380594323456.0,large_cap,2024-04-01,145.91610717773438,90,-0.006157324069060444,2024-07-01,-0.054425511970500606,2024-09-30,0.09173106754348481,2025-04-02
DDOG,2023-12-31,,2128359000.0,1718451000.0,-33464000.0,48568000.0,111002000.0,962447000.0,789468000.0,659954000.0,-62406000.0,597548000.0,3936072000.0,902337000.0,2025354000.0,330339000.0,3178137000.0,1003052000.0,1675100000.0,,0.2705862336576921,,0.8074065512444094,-0.015722911407333066,0.022819458559387773,0.05215379548281093,0.3100764485690619,0.28075526732097356,0.029321181248088315,0.452201437821345,0.3709280248303975,0.22924809302268861,0.44552063491123034,0.08392605623067871,3.168466839206741,0.5407317244196752,2024-03-30,74032603136.0,large_cap,2024-04-01,123.1500015258789,90,0.05968329990297683,2024-07-01,-0.06569227663050503,2024-09-30,-0.17409664779338896,2025-04-02
