symbol,fiscal_period_end,error,total_revenue,gross_profit,operating_income,net_income,ebitda,research_development,selling_general_admin,operating_cash_flow,capital_expenditure,free_cash_flow,total_assets,total_debt,stockholders_equity,cash,current_assets,current_liabilities
WM,2022-12-31,,19698000000.0,7404000000.0,3428000000.0,2238000000.0,5334000000.0,,1888000000.0,4536000000.0,-2587000000.0,1949000000.0,31367000000.0,14984000000.0,6849000000.0,351000000.0,3551000000.0,4394000000.0
WM,2023-12-31,,20426000000.0,7820000000.0,3823000000.0,2304000000.0,5592000000.0,,1870000000.0,4719000000.0,-2895000000.0,1824000000.0,32823000000.0,16229000000.0,6903000000.0,458000000.0,3804000000.0,4226000000.0
WM,2024-12-31,,22063000000.0,8680000000.0,4149000000.0,2746000000.0,6323000000.0,,2213000000.0,5390000000.0,-3231000000.0,2159000000.0,44567000000.0,23900000000.0,8252000000.0,414000000.0,4774000000.0,6258000000.0
WM,2025-12-31,,25204000000.0,10192000000.0,4607000000.0,2708000000.0,7201000000.0,,2629000000.0,6043000000.0,-3227000000.0,2816000000.0,45835000000.0,22907000000.0,9990000000.0,201000000.0,4910000000.0,5524000000.0
WMT,2022-01-31,,,,,,,,117812000000.0,,,,,,,,,
WMT,2023-01-31,,611289000000.0,147568000000.0,20428000000.0,11680000000.0,30089000000.0,,127140000000.0,28841000000.0,-16857000000.0,11984000000.0,243197000000.0,58923000000.0,76693000000.0,8625000000.0,75655000000.0,92198000000.0
WMT,2024-01-31,,648125000000.0,157983000000.0,27012000000.0,15511000000.0,36384000000.0,,130971000000.0,35726000000.0,-20606000000.0,15120000000.0,252399000000.0,61321000000.0,83861000000.0,9867000000.0,76877000000.0,92415000000.0
WMT,2025-01-31,,680985000000.0,169232000000.0,29348000000.0,19436000000.0,42010000000.0,,139884000000.0,36443000000.0,-23783000000.0,12660000000.0,260823000000.0,60114000000.0,91013000000.0,9037000000.0,79458000000.0,96584000000.0
WMT,2026-01-31,,713163000000.0,177768000000.0,29825000000.0,21893000000.0,46471000000.0,,,41565000000.0,-26642000000.0,14923000000.0,284668000000.0,67095000000.0,99617000000.0,10727000000.0,84874000000.0,107469000000.0
XOM,2021-12-31,,,,,,,,,,,,,,,,,
XOM,2022-12-31,,398675000000.0,103067000000.0,64028000000.0,55740000000.0,102591000000.0,,10095000000.0,76797000000.0,-18407000000.0,58390000000.0,369067000000.0,41193000000.0,195049000000.0,29640000000.0,97631000000.0,69045000000.0
XOM,2023-12-31,,334697000000.0,84142000000.0,44461000000.0,36010000000.0,74273000000.0,,9919000000.0,55369000000.0,-21919000000.0,33450000000.0,376317000000.0,41573000000.0,204802000000.0,31539000000.0,96609000000.0,65316000000.0
XOM,2024-12-31,,339247000000.0,76742000000.0,39652000000.0,33680000000.0,73311000000.0,,9976000000.0,55022000000.0,-24306000000.0,30716000000.0,453475000000.0,41710000000.0,263705000000.0,23029000000.0,91990000000.0,70307000000.0
XOM,2025-12-31,,323905000000.0,71240000000.0,33938000000.0,28844000000.0,67864000000.0,,11128000000.0,51970000000.0,-28358000000.0,23612000000.0,448980000000.0,43537000000.0,259386000000.0,10681000000.0,83382000000.0,72330000000.0
YUM,2021-12-31,,,,,,,,,,,,,,,,,
YUM,2022-12-31,,6842000000.0,3307000000.0,2167000000.0,1325000000.0,2335000000.0,,1140000000.0,1427000000.0,-279000000.0,1148000000.0,5846000000.0,12661000000.0,-8876000000.0,367000000.0,1609000000.0,1665000000.0
YUM,2023-12-31,,7076000000.0,3496000000.0,2303000000.0,1597000000.0,2484000000.0,,1193000000.0,1603000000.0,-285000000.0,1318000000.0,6231000000.0,12031000000.0,-7858000000.0,512000000.0,1609000000.0,1277000000.0
YUM,2024-12-31,,7549000000.0,3584000000.0,2403000000.0,1486000000.0,2564000000.0,,1181000000.0,1689000000.0,-257000000.0,1432000000.0,6727000000.0,12286000000.0,-7648000000.0,616000000.0,1871000000.0,1269000000.0
YUM,2025-12-31,,8214000000.0,3792000000.0,2530000000.0,1559000000.0,2784000000.0,,1262000000.0,2010000000.0,-371000000.0,1639000000.0,8197000000.0,13189000000.0,-7325000000.0,709000000.0,2040000000.0,1516000000.0
ZS,2021-07-31,,,,,,,,,,,,,,,,,
ZS,2022-07-31,,1090946000.0,848664000.0,-327429000.0,-390278000.0,-277585000.0,289139000.0,886954000.0,321912000.0,-90580000.0,231332000.0,2832665000.0,1045722000.0,573300000.0,1013210000.0,2256647000.0,1134447000.0
ZS,2023-07-31,,1616952000.0,1254120000.0,-234623000.0,-202335000.0,-109207000.0,350786000.0,1137184000.0,462343000.0,-128724000.0,333619000.0,3608317000.0,1210545000.0,725112000.0,1262206000.0,2890314000.0,1535868000.0
ZS,2024-07-31,,2167771000.0,1690642000.0,-121477000.0,-57706000.0,64835000.0,499828000.0,1311059000.0,779846000.0,-194896000.0,584950000.0,4704968000.0,1237965000.0,1274102000.0,1423080000.0,3396617000.0,3112887000.0
ZS,2025-07-31,,2673115000.0,2054937000.0,-127144000.0,-41478000.0,108119000.0,672485000.0,1507896000.0,972453000.0,-245760000.0,726693000.0,6419888000.0,1796576000.0,1799273000.0,2389023000.0,4894290000.0,2429611000.0
ZTS,2022-12-31,,8080000000.0,5626000000.0,2928000000.0,2114000000.0,3342000000.0,539000000.0,2009000000.0,1912000000.0,-586000000.0,1326000000.0,14925000000.0,8090000000.0,4405000000.0,3577000000.0,7506000000.0,3167000000.0
ZTS,2023-12-31,,8544000000.0,5983000000.0,3069000000.0,2344000000.0,3666000000.0,614000000.0,2151000000.0,2353000000.0,-732000000.0,1621000000.0,14286000000.0,6755000000.0,4997000000.0,2039000000.0,6343000000.0,1889000000.0
ZTS,2024-12-31,,9256000000.0,6537000000.0,3392000000.0,2486000000.0,3855000000.0,686000000.0,2318000000.0,2953000000.0,-655000000.0,2298000000.0,14237000000.0,6744000000.0,4770000000.0,1985000000.0,5986000000.0,3412000000.0
ZTS,2025-12-31,,9467000000.0,6801000000.0,3597000000.0,2673000000.0,4069000000.0,698000000.0,2378000000.0,2904000000.0,-621000000.0,2283000000.0,15467000000.0,9238000000.0,3331000000.0,2310000000.0,6768000000.0,2235000000.0
